username,tweet,date,time,mentions,hashtags,likes,retweets,comments,replies,views
progjobboard,first robotics competition coach roxbury prep charter school boston massachusetts united states otics competition coach ac,2025-06-28,08:47:42,,"programmingjobs,hiring,jobs,techjobs,developers,programming,devjobs,recruiter,recruiting",0,0,0,0,31
progjobboard,senior mechanical engineer dfma robotics automation ultrahuman plano texas united states chanical engineer dfma robotics automation,2025-06-28,08:47:41,,"programmingjobs,hiring,jobs,techjobs,developers,programming,devjobs,recruiter,recruiting",0,0,0,0,33
progjobboard,strategic market manager industrial robotics na usa aptiv us services general partnership troy michigan united states market manager industrial robotics na cc,2025-06-28,08:47:41,,"programmingjobs,hiring,jobs,techjobs,developers,programming,devjobs,recruiter,recruiting",0,0,0,0,18
SFBNJobs,quality control analyst san francisco ca biotech jobs quality control analyst san francisco ca,2025-06-28,08:31:03,,"jobs,biotech",0,0,0,0,13
TheLayoffBot,ford thread topic anyone laid find job yet,2025-06-28,08:19:08,,"ford,automotivelayoffs,autoindustry,detroit,michigan,detroitlayoffs,layoffs2025,jobs,recession,whitecollarjobs,layoff,layoffs,thelayoff",0,0,0,0,78
TheLayoffBot,wells fargo thread topic grid issue lvl eastern us wfc wfb bac,2025-06-28,08:18:40,,"wellsfargo,wellsfargobank,bac,bofa,bankinglayoffs,bankingjobs,jobs,recession,layoffs2025,whitecollarjobs,layoff,layoffs,thelayoff",0,0,0,0,126
TheLayoffBot,intel thread topic group done ltd drive intel ground intc ibm qcom,2025-06-28,08:17:08,,"intel,intc,hightech,chips,semiconductors,californiajobs,oregonjobs,jobs,recession,layoff,layoffs,thelayoff,QCOM,qualcomm",0,0,0,0,92
BenEsmael1,poland jobless rate dips may april matches may seasonal boost construction tourism gov sees end,2025-06-28,08:16:13,,"Poland,Unemployment,Jobs,LabourMarket",4,0,0,0,138
TheLayoffBot,intel thread topic roast intel intc ibm qcom,2025-06-28,08:15:48,,"intel,intc,hightech,chips,semiconductors,californiajobs,oregonjobs,jobs,recession,layoff,layoffs,thelayoff,QCOM,qualcomm",0,0,0,0,83
TheLayoffBot,wells fargo thread topic golden boot tuesday wfc wfb bac,2025-06-28,08:15:38,,"wellsfargo,wellsfargobank,bac,bofa,bankinglayoffs,bankingjobs,jobs,recession,layoffs2025,whitecollarjobs,layoff,layoffs,thelayoff",0,0,0,0,91
TheLayoffBot,intel thread topic support bill hr signing intc ibm qcom,2025-06-28,08:14:48,,"intel,intc,hightech,chips,semiconductors,californiajobs,oregonjobs,jobs,recession,layoff,layoffs,thelayoff,QCOM,qualcomm",0,0,0,0,72
TheLayoffBot,intel thread topic support bill hr intc ibm qcom,2025-06-28,08:14:38,,"intel,intc,hightech,chips,semiconductors,californiajobs,oregonjobs,jobs,recession,layoff,layoffs,thelayoff,QCOM,qualcomm",0,0,0,0,71
TheLayoffBot,verizon thread topic already vz tmus,2025-06-28,08:08:21,,"verizon,mobile,telcojobs,sprint,telcos,tmobile,att,telecom,layoff,layoffs,jobcut,layoffs2025,telecomjobs,jobs,recruitng,Techjobs",0,0,0,0,40
TheLayoffBot,intel thread topic sh got real intc ibm qcom,2025-06-28,08:08:13,,"intel,intc,hightech,chips,semiconductors,californiajobs,oregonjobs,jobs,recession,layoff,layoffs,thelayoff,QCOM,qualcomm",0,0,0,0,42
TheLayoffBot,ford thread topic record year recalls ford still june already surpassed year,2025-06-28,08:08:04,,"ford,automotivelayoffs,autoindustry,detroit,michigan,detroitlayoffs,layoffs2025,jobs,recession,whitecollarjobs,layoff",0,0,0,0,23
TheLayoffBot,intel thread topic supply chain outsourced like sales marketing groups intc ibm qcom,2025-06-28,08:07:29,,"intel,intc,hightech,chips,semiconductors,californiajobs,oregonjobs,jobs,recession,layoff,layoffs,thelayoff,QCOM,qualcomm",0,0,0,0,42
TheLayoffBot,verizon thread topic hate rto trolls vz tmus,2025-06-28,08:07:12,,"verizon,mobile,telcojobs,sprint,telcos,tmobile,att,telecom,layoff,layoffs,jobcut,layoffs2025,telecomjobs,jobs,recruitng,Techjobs",0,0,0,0,27
TheLayoffBot,wells fargo thread topic scare tactics ai used excause layoff wfc wfb bac,2025-06-28,08:02:20,,"wellsfargo,wellsfargobank,bac,bofa,bankinglayoffs,bankingjobs,jobs,recession,layoffs2025,whitecollarjobs,layoff,layoffs,thelayoff",0,0,0,0,42
TheLayoffBot,wells fargo thread topic jamie double standard confirmed wfc wfb bac,2025-06-28,08:00:55,,"wellsfargo,wellsfargobank,bac,bofa,bankinglayoffs,bankingjobs,jobs,recession,layoffs2025,whitecollarjobs,layoff,layoffs,thelayoff",0,0,0,0,41
TheLayoffBot,verizon thread topic verizon talent shift ireland expansion tells bigger story vz tmus,2025-06-28,08:00:36,,"verizon,mobile,telcojobs,sprint,telcos,tmobile,att,telecom,layoff,layoffs,jobcut,layoffs2025,telecomjobs,jobs,recruitng,Techjobs",0,0,0,0,29
ElkieHolland,love job happy candidate many choices,2025-06-28,08:00:34,,"MultiValue,Salesforce,recruitment,itjob,ittalent,uk,programming,coding,programmer,developer,coder,technology,hiring,career,jobsearch,job,contingency,agency,love,happy,itjobs,jobs",1,0,0,0,56
TheLayoffBot,wells fargo thread topic congratulations senior managers wfc wfb bac,2025-06-28,08:00:29,,"wellsfargo,wellsfargobank,bac,bofa,bankinglayoffs,bankingjobs,jobs,recession,layoffs2025,whitecollarjobs,layoff,layoffs,thelayoff",0,0,0,0,42
TheLayoffBot,intel thread topic intel leaving california intc ibm qcom,2025-06-28,08:00:22,,"intel,intc,hightech,chips,semiconductors,californiajobs,oregonjobs,jobs,recession,layoff,layoffs,thelayoff,QCOM,qualcomm",0,0,0,0,45
TheLayoffBot,intel thread topic anyone know skill matrix assessment completed round intc ibm qcom,2025-06-28,08:00:04,,"intel,intc,hightech,chips,semiconductors,californiajobs,oregonjobs,jobs,recession,layoff,layoffs,thelayoff,QCOM,qualcomm",0,0,0,0,43
TheLayoffBot,cvs thread topic problem pbm cvs downfall cvs,2025-06-28,07:59:56,,"CVS,Woonsocket,Providence,RhodeIsland,pharmacy,drugstore,retail,jobs,layoffs2025,thelayoff,layoff,layoffs,pharmacists",0,0,0,0,17
TheLayoffBot,dell thread topic running jira boards dell,2025-06-28,07:58:12,,"dell,austin,austinlayoffs,roundrock,texasjobs,texas,itjobs,delljobs,itlaoffs,jobs,recession,whitecollarjobs,layoff,layoffs,thelayoff",0,0,0,0,28
dafpartsuk,armed forces day salute service committed armed forces covenant member daf recognises unique strengths bring precision problem solving leadership loyalty find etwork working daf dealer,2025-06-28,07:56:03,,"ArmedForcesDay,Jobs,Hirin",0,0,0,0,39
BCBNJobs,oam boston north boston ge biotech jobs oam boston north boston utm source rss utm medium rss utm campaign oam boston north boston,2025-06-28,07:55:03,,"jobs,biotech",0,0,0,0,16
aidewiser,hiring hiring hiring hiring data scientist send resume recruit co,2025-06-28,07:50:41,aidewiser,"Recruitmentmatlabaidewiser,hiring,jobs,pune,datascientist,activejobs",0,0,0,0,25
JobsCollider,skyward hiring software engineer united states apply,2025-06-28,07:45:03,,"SoftwareDevelopment,Remote,Jobs,JobsCollider",0,0,0,0,14
deptoflabour,wearehiring sure check department employment labour website latest job openings vacancies list aspx deadline july,2025-06-28,07:44:42,,"jobs,Yazini,ServicedeliveryZA,GovZAUpdates",2,3,0,0,323
MazeUpdate,bill gates jobs remain safe age ai jobs age ai face significant challenges artificial intelligence ai continues advance rapidly full article obs remain safe age ai,2025-06-28,07:40:05,,"AI,artificial_intelligence,Artificial,BillGates,JobSearch,jobs",2,0,0,0,34
skillsgeo,procurement officer marketing agency dealing experiential marketing consumer research apply deadline th july email cv recruit com,2025-06-28,07:35:10,skillsgeographic,"Jobs,KenyaJobs,IkoKaziKE,ProcurementCareers,CareerGrowth",1,1,0,0,70
MyWorld_Myanmar,hiring position leading education institute yangon salary ks link email support careers com,2025-06-28,07:31:26,myworld,"Yangon,HRManager,Job,vacancies,jobs,jobopportunity",0,0,0,0,26
ITjobsMontana,air force operational energy data analyst description leidos seeking air force data analyst support operational energy data analyst,2025-06-28,07:08:30,,"techjobs,DeveloperJobs,job,TechHiring,jobs,SoftwareJobs,ProgrammingJobs",0,0,0,0,3
Jobsportalforu,railway jobs india vacancies posts click link apply chnician recruitment apply html last date july,2025-06-28,07:06:43,,"railwayjobs,jobs,govtjobs",3,0,0,0,534
Corix_JC,begins reshape job landscape rise,2025-06-28,07:05:08,CIOonline,"AI,IT,layoffs,tech,business,leaders,leadership,digital,innovation,startups,bigtech,SiliconValley,talentmanagement,jobs,skills,techjobs,CIO,CTO,CDO,CEO,genAI,generativeAI",8,4,2,0,86
AgileUAE,explore list urgent job openings available agile consultants apply today list obs jun agile consultants agileconsultants ni hf,2025-06-28,07:04:32,,"Hiring,Recruitment,Networking,Jobs,Careers,ApplyNow,AgileConsultants",0,0,0,0,28
millionexperts,gaza lead life saving initiatives deploy critical health programs manage budgets field teams drive measurable community impact ncement health project manager,2025-06-28,07:04:00,,"𝐌𝐢𝐥𝐥𝐢𝐨𝐧𝐄𝐱𝐩𝐞𝐫𝐭𝐉𝐨𝐛𝐬,CareerGrowth,Jobs,PublicHealth",3,2,1,0,36
Europol,new alert join europol contribute investigations operations encrypted communication platforms supports serious organised crime investigations containing large complex datasets deadline july apply ement open vacancies vacancy,2025-06-28,07:00:28,,vacancy,24,11,3,0,2282
JCPInEastAndMid,store assistant location norfolk apply,2025-06-28,07:00:26,AldiUK,"Dereham,NorfolkJobs,Jobs",0,0,0,0,60
ReporterKumudam,hiring,2025-06-28,06:49:13,,"Recruitment,Wanted,Jobs,Hiring,Kumudam,KumudamNews24x7",0,0,0,0,34
orbit_careers,leave last job sample answers ave last job utm source reviveoldpost utm medium social utm campaign reviveoldpost,2025-06-28,06:47:01,,"Career,Job,Jobs,InterviewTips,Jobsearch",0,0,0,0,3
orbit_careers,best sample answers freshers interviews swers freshers interviews utm source reviveoldpost utm medium social utm campaign reviveoldpost,2025-06-28,06:47:01,,"Jobsearch,InterviewTips,Jobs,Career,Job",0,0,0,0,2
naaz_mahar,local mla boost rural incomes improve livestock quality generate employment truly game changer bandipora young workforce,2025-06-28,06:45:24,,"Jobs,RuralEconomy",0,0,0,0,10
Pranav22061999,linkedin post said lpa even middle class anymore considered lower middle class,2025-06-28,06:44:15,,"LinkedIn,Jobs,Salary,India",1,0,0,0,52
samadpatel_jobs,skilled workers wanted online interview visa positions mason steel fixer general labor hrs duty free stay transport whatsapp cv,2025-06-28,06:40:50,,"Jobs,GulfJobs,Hiring,OverseasJobs,SamadPatelJobs,JobAlert,WorkAbroad",0,0,0,0,1
RanjanRajan11,big step towards safer bihar strengthening police force ensuring law order creating jobs youth boosting women representation fine example purposeful governance,2025-06-28,06:40:43,"NitishKumar,SanjayJhaBihar,bihar_police","NitishModel,NayaBihar,BiharPolice,Jobs",0,0,0,0,25
MWBionetworks,mwbn jobs asst research scientist engin iowa city ia cience jobs asst research scientist engin iowa city ia utm source rss utm medium rss utm campaign asst research scientist engin iowa city ia,2025-06-28,06:34:03,,"biotech,jobs",0,0,0,0,7
rlsbca,congratulations mehvish maner job placement wipro wishing bright future ahead,2025-06-28,06:33:17,,"rlsbca,rlsibca,klesociety,bcacollege,jobs,placmentsAtRlsBca,bestcollege,bcabelagavi,cognizant,acdemicexcellence,joboffer,belagavi,jobsafterbca,professionalcourse",1,0,0,0,39
Hiring_PA,air force operational energy data analyst description leidos seeking air force data analyst support operational energy operational energy data analyst,2025-06-28,06:23:27,,"HiringNow,ITCareers,TechTalent,job,jobs,ITjob,TechJobs",0,0,0,0,19
arbeitnow,want work software developer plm,2025-06-28,06:23:02,,"HardwareIngenieurwesen,Entry,fulltimepermanent,Germany,hiring,jobs",0,0,0,0,53
IT_Jobs_Ca,air force operational energy data analyst description leidos seeking air force data analyst support operational energy office deputy assistant operational energy data analyst,2025-06-28,06:20:23,,"jobs,ITCareers,ITJobs,Tech",0,0,0,0,4
j18yadav,day hr min cp applied hunched assignment shared recruiter feel like days go,2025-06-28,06:15:59,,"VACATIONS,GRIND,Gym,DSA,Jobs",5,0,0,0,69
JobclinicUg,temporary job vacancies alight recruiting procurement support staff months salary per day details support staff positions deadline june,2025-06-28,06:13:00,,"JobsinUganda,Jobs,ApplyNow,Careers",4,0,0,0,870
MWBionetworks,mwbn jobs validation project manager st louis mo cience jobs validation project manager st louis mo utm source rss utm medium rss utm campaign validation project manager st louis mo,2025-06-28,06:04:03,,"biotech,jobs",0,0,0,0,7
progjobboard,principal engineer leader artificial intelligence binance remote engineer leader artificial intelligence,2025-06-28,05:52:36,,"programmingjobs,hiring,jobs,techjobs,developers,programming,devjobs,recruiter,recruiting",0,0,0,0,8
zubinsomervell,credit score impact career clean credit history important ervell cibil financialdiscipline credithistory activity adgt could add data point job applicant data,2025-06-28,05:42:28,"Naukri,Linkedin,TransUnion,TheOfficialSBI,ICICIBank,HDFC_Bank","India,CIBIL,Bank,Jobs",0,0,0,0,22
UnlistedJobs,unlisted job alert role sales engineer channel location united states salary skills artificial intelligence scala aws azure microsoft employees,2025-06-28,05:34:56,,"remote,jobs",0,0,0,0,25
MWBionetworks,mwbn jobs cqv risk based approach expert st louis mo cience jobs cqv risk based approach expert st louis mo utm source rss utm medium rss utm campaign cqv risk based approach expert st louis mo,2025-06-28,05:34:03,,"biotech,jobs",0,0,0,0,12
Jehlumjk,high court jammu kashmir ladakh srinagar drivers recruitment advt notification psy,2025-06-28,05:31:12,,"Jehlum,Jobs",1,0,0,0,32
sresthab,yr investment roadmap highlights opportunities alongside action,2025-06-28,05:30:05,"dskushwah_singh,Girbane,apoorvapalkar,connectMSPGCL,TeamWCL,CoalIndiaHQ,TataPower,avaadagroup,TheJSWGroup,sidbiofficial,TheOfficialSBI","greengrowth,jobs,justtransition,climatechange",1,0,0,0,21
healthspajobs,looking job thousands openings available upload resume get connected us website,2025-06-28,05:30:00,,"healthspajobs,spa,spajobs,jobopportunity,jobopening,manager,Receptionist,therapist,beautician,housekeeping,jobs,jobsearch,jobseekers",2,0,0,0,23
JobclinicUg,career vacancy ncba bank hiring assistant relationship manager personal banking details relationship manager personal banking deadline july,2025-06-28,05:03:34,,"JobsinUganda,Jobs,ApplyNow",9,1,0,0,1119
ThomaMore,france top earners mainly managers executives showing industry consistency roles offer annually highlighting select high paying opportunities jobs salaries mark limited,2025-06-28,05:02:45,,"France,Jobs,SalaryStatistics",0,0,0,0,8
uiuxjobsboard,design role open product designer supernova technology chicago il united states full time join team innovative creators learn oduct designer chicago il united states,2025-06-28,05:00:22,,"uxdesign,careers,tech,jobs",0,0,0,0,31
huang97961,usa job offer earn per week remote work home start today,2025-06-28,04:59:21,,"usajobs,jobs,usa,jobsearch,hiring",0,0,0,0,11
Vegas_IT_Job,lead cybersecurity software engineer lead cybersecurity software engineer focused full stack development security tools security software engineer,2025-06-28,04:53:27,,"techjobs,JobOpening,jobs,HiringNow,ITJobs,jobpostings",0,0,0,0,6
Gotogulfjobs,ac technician first step properties llc dubai united arab emirates scription aspx job id,2025-06-28,04:50:37,,"gotogulf,jobs,middleeast,jobseeker,recruitment",1,0,0,0,42
